listing_key,ticker,exchange,review_kind,classification,decision_candidate,safe_action,confidence,evidence_needed,rationale,do_not_apply_reason
KOSDAQ::067160,067160,KOSDAQ,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange announcements) to confirm whether SOOP Co., Ltd. is the current name or if the ticker 067160 corresponds to a different security (e.g., AfreecaTV Co., Ltd.).","Local name 'SOOP Co., Ltd.' and twelvedata name 'AfreecaTV Co., Ltd.' are completely different; no official evidence provided to determine if it's a rename or different security.",No official evidence to support either rename or different security classification.
KOSDAQ::200470,200470,KOSDAQ,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange announcements) to confirm whether Hisem Co Ltd is the current name or if the ticker 200470 corresponds to a different security (e.g., Apact Co. Ltd.).",Local name 'Hisem Co Ltd' and twelvedata name 'Apact Co. Ltd.' are completely different; no official evidence provided to determine if it's a rename or different security.,No official evidence to support either rename or different security classification.
KOSDAQ::306620,306620,KOSDAQ,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange announcements) to confirm whether GIS Co., Ltd. is the current name or if the ticker 306620 corresponds to a different security (e.g., Neontech Co., Ltd.).","Local name 'GIS Co., Ltd.' and twelvedata name 'Neontech Co., Ltd.' are completely different; no official evidence provided to determine if it's a rename or different security.",No official evidence to support either rename or different security classification.
KOSDAQ::373200,373200,KOSDAQ,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange announcements) to confirm whether HaAINC Korea Co. Ltd. is the current name or if the ticker 373200 corresponds to a different security (e.g., XPlus Inc.).",Local name 'HaAINC Korea Co. Ltd.' and twelvedata name 'XPlus Inc.' are completely different; no official evidence provided to determine if it's a rename or different security.,No official evidence to support either rename or different security classification.
KOSDAQ::403850,403850,KOSDAQ,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange announcements) to confirm whether The Pinkfong Company is the current name or if the ticker 403850 corresponds to a different security.",Local name 'The Pinkfong Company' and twelvedata name '403850' are completely different; no official evidence provided to determine if it's a rename or different security.,No official evidence to support either rename or different security classification.
SGX::1U8,1U8,SGX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange announcements) to confirm whether RichCapital is the current name or if the ticker 1U8 corresponds to a different security.",Local name 'RichCapital' and twelvedata name '1U8' are completely different; no official evidence provided to determine if it's a rename or different security.,No official evidence to support either rename or different security classification.
SGX::51O,51O,SGX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange announcements) to confirm whether MSMIntl is the current name or if the ticker 51O corresponds to a different security.",Local name 'MSMIntl' and twelvedata name '51O' are completely different; no official evidence provided to determine if it's a rename or different security.,No official evidence to support either rename or different security classification.
SGX::8YY,8YY,SGX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange announcements) to confirm whether EFH Ltd is the current name or if the ticker 8YY corresponds to a different security (e.g., Biolidics Ltd.).",Local name 'EFH Ltd' and twelvedata name 'Biolidics Ltd.' are completely different; no official evidence provided to determine if it's a rename or different security.,No official evidence to support either rename or different security classification.
SGX::V2Y,V2Y,SGX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange announcements) to confirm whether OceanScape Intl is the current name or if the ticker V2Y corresponds to a different security (e.g., V2Y Corp Ltd.).",Local name 'OceanScape Intl' and twelvedata name 'V2Y Corp Ltd.' are completely different; no official evidence provided to determine if it's a rename or different security.,No official evidence to support either rename or different security classification.
SGX::XZB,XZB,SGX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange announcements) to confirm whether Skylink is the current name or if the ticker XZB corresponds to a different security.",Local name 'Skylink' and twelvedata name 'XZB' are completely different; no official evidence provided to determine if it's a rename or different security.,No official evidence to support either rename or different security classification.
SGX::ZQM,ZQM,SGX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name or ISIN to confirm whether 'SoilbuildConstr' is the same entity as the ticker ZQM on SGX.,Local name 'SoilbuildConstr' and twelvedata_name 'ZQM' are completely different; no official evidence provided to determine if it's a rename or different security.,No official evidence to confirm identity.
TADAWUL::4145,4145,TADAWUL,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name or ISIN for ticker 4145 on TADAWUL to compare with local name 'OGC'.,Local name 'OGC' and twelvedata_name '4145' are mismatched; no official evidence to resolve.,No official evidence to confirm identity.
TADAWUL::4146,4146,TADAWUL,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name or ISIN for ticker 4146 on TADAWUL to compare with local name 'GAS'.,Local name 'GAS' and twelvedata_name '4146' are mismatched; no official evidence to resolve.,No official evidence to confirm identity.
TADAWUL::6019,6019,TADAWUL,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name or ISIN for ticker 6019 on TADAWUL to compare with local name 'ALMASAR ALSHAMIL'.,Local name 'ALMASAR ALSHAMIL' and twelvedata_name '6019' are mismatched; no official evidence to resolve.,No official evidence to confirm identity.
TPEX::1480,1480,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official issuer name or ISIN for ticker 1480 on TPEX to compare with local name '東盟開發實業股份有限公司' and twelvedata_name 'Tung Mung Development Co., Ltd.'.",Local name and twelvedata_name are different; no official evidence to determine if they refer to the same entity.,No official evidence to confirm identity.
TPEX::3226,3226,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official issuer name or ISIN for ticker 3226 on TPEX to compare with local name 'Topower Co Ltd' and twelvedata_name 'LFA Co., Ltd.'.",Local name and twelvedata_name are completely different; no official evidence to resolve.,No official evidence to confirm identity.
TPEX::4170,4170,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name or ISIN for ticker 4170 on TPEX to compare with local name '鑫品生醫科技股份有限公司' and twelvedata_name 'Vectorite Biomedical Inc.'.,Local name and twelvedata_name are different; no official evidence to determine if they refer to the same entity.,No official evidence to confirm identity.
TPEX::4570,4570,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official issuer name or ISIN for ticker 4570 on TPEX to compare with local name '傑生工業股份有限公司' and twelvedata_name 'Jason Co., Ltd.'.",Local name and twelvedata_name are different; no official evidence to resolve.,No official evidence to confirm identity.
TPEX::6913,6913,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official issuer name or ISIN for ticker 6913 on TPEX to compare with local name '鴻呈' and twelvedata_name 'VSO Electronics Co., Ltd.'.",Local name and twelvedata_name are different; no official evidence to determine if they refer to the same entity.,No official evidence to confirm identity.
TPEX::6938,6938,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official issuer name or ISIN for ticker 6938 on TPEX to compare with local name '藍新資訊股份有限公司' and twelvedata_name 'Neweb Information Co., Ltd.'.",Local name and twelvedata_name are different; no official evidence to resolve.,No official evidence to confirm identity.
TPEX::6973,6973,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name or ISIN for ticker 6973 on TPEX to compare with local name '永立榮生醫股份有限公司' and twelvedata_name 'U-Neuron Biomedical Inc.'.,Local name and twelvedata_name are different; no official evidence to determine if they refer to the same entity.,No official evidence to confirm identity.
TPEX::6979,6979,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official issuer name or ISIN for ticker 6979 on TPEX to compare with local name '勝釩科技股份有限公司' and twelvedata_name 'Victory for Technology Co., Ltd.'.",Local name and twelvedata_name are different; no official evidence to resolve.,No official evidence to confirm identity.
TPEX::6980,6980,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name or ISIN for ticker 6980 on TPEX to compare with local name '鈦洋科技股份有限公司' and twelvedata_name 'Rapidtek Technologies Inc.'.,Local name and twelvedata_name are different; no official evidence to determine if they refer to the same entity.,No official evidence to confirm identity.
TPEX::6983,6983,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official issuer name or ISIN for ticker 6983 on TPEX to compare with local name '華洋精機股份有限公司' and twelvedata_name 'Hua Yang Precision Machinery Co., Ltd.'.",Local name and twelvedata_name are different; no official evidence to resolve.,No official evidence to confirm identity.
TPEX::6996,6996,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name or ISIN for ticker 6996 on TPEX to compare with local name '力領科技' and twelvedata_name 'Forcelead Technology Corp.'.,Local name and twelvedata_name are different; no official evidence to determine if they refer to the same entity.,No official evidence to confirm identity.
TPEX::7607,7607,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name or ISIN for ticker 7607 on TPEX to compare with local name '通用幹細胞股份有限公司' and twelvedata_name 'DuoGenic StemCells Corp.'.,Local name and twelvedata_name are different; no official evidence to resolve.,No official evidence to confirm identity.
TPEX::7642,7642,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official issuer name or ISIN for ticker 7642 on TPEX to compare with local name '昶瑞機電' and twelvedata_name 'Champ-Ray Industrial Co., Ltd.'.",Local name and twelvedata_name are different; no official evidence to determine if they refer to the same entity.,No official evidence to confirm identity.
TPEX::7703,7703,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official issuer name or ISIN for ticker 7703 on TPEX to compare with local name '鉅澤' and twelvedata_name 'Rayzher Industrial Co., Ltd.'.",Local name and twelvedata_name are different; no official evidence to resolve.,No official evidence to confirm identity.
TPEX::7706,7706,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name or ISIN for ticker 7706 on TPEX to compare with local name '宏碁創達股份有限公司' and twelvedata_name 'Acer Synergy Manpower Corp.'.,Local name and twelvedata_name are different; no official evidence to determine if they refer to the same entity.,No official evidence to confirm identity.
TPEX::7707,7707,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official issuer name or ISIN for ticker 7707 on TPEX to compare with local name '益芯科技股份有限公司' and twelvedata_name 'CMSC, Inc.'.",Local name and twelvedata_name are different; no official evidence to resolve.,No official evidence to confirm identity.
TPEX::7708,7708,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., company filings, exchange listing data) to confirm whether the local name '全家餐飲' corresponds to 'Family International Gourmet Co., Ltd.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided to resolve.,No official evidence to confirm identity.
TPEX::7709,7709,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence to confirm whether local name '榮田' matches 'Honor Seiki Co., Ltd.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7712,7712,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official evidence to confirm whether local name '博盛半導體' matches 'Potens Semiconductor Corp.' or is a different security.,Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7714,7714,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official evidence to confirm whether local name '創泓科技' matches 'Uniforce Technology Corporation' or is a different security.,Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7715,7715,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence to confirm whether local name '裕山' matches 'Yuh Shan Environmental Engineering Co., Ltd.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7716,7716,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official evidence to confirm whether local name '昱臺國際' matches 'ITI International Transportation Inc.' or is a different security.,Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7718,7718,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official evidence to confirm whether local name '友銓' matches 'Spec Products Corp.' or is a different security.,Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7726,7726,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence to confirm whether local name '暐達醫學科技股份有限公司' matches 'Carilex Medical, Inc.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7734,7734,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence to confirm whether local name '印能科技' matches 'AblePrint Technology Co., Ltd.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7738,7738,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official evidence to confirm whether local name '東聯互動' matches 'Eastern Union Interactive Corp.' or is a different security.,Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7743,7743,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence to confirm whether local name '金利食安' matches 'Kee Fresh & Safe Foodtech Co., Ltd.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7747,7747,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official evidence to confirm whether local name '昕奇雲端' matches 'GrandTech Cloud Services Inc.' or is a different security.,Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7751,7751,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence to confirm whether local name '竑騰' matches 'Horng Terng Automation Co., Ltd.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7752,7752,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence to confirm whether local name '世紀樺欣風能股份有限公司' matches 'Century Huaxin Wind Energy Co., Ltd.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::7754,7754,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence to confirm whether local name '安基生技新藥股份有限公司' matches 'AnnJi Pharmaceutical Co., Ltd.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TPEX::8098,8098,TPEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence to confirm whether local name '慶康科技股份有限公司' matches 'Dura Tek, Inc.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TWSE::1101,1101,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence to confirm whether local name '台灣水泥股份有限公司' matches 'TCC Group Holdings Co., Ltd.' or is a different security.",Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TWSE::1102,1102,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official evidence to confirm whether local name '亞洲水泥股份有限公司' matches 'Asia Cement Corporation' or is a different security.,Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TWSE::1103,1103,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official evidence to confirm whether local name '嘉新水泥股份有限公司' matches 'Chia Hsin Cement Corporation' or is a different security.,Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TWSE::1104,1104,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official evidence to confirm whether local name '環球水泥股份有限公司' matches 'Universal Cement Corporation' or is a different security.,Severe name mismatch with name_score 0.0; no official evidence provided.,No official evidence to confirm identity.
TWSE::1108,1108,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Lucky Cement Corp.' is the correct English name for 幸福水泥股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1109,1109,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official company name in English from issuer or exchange to confirm if 'Hsing Ta Cement Co., Ltd.' is the correct English name for 信大水泥股份有限公司.",Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1110,1110,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Southeast Cement Co. Ltd.' is the correct English name for 東南水泥股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1201,1201,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Wei Chuan Foods Corporation' is the correct English name for 味全食品工業股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1203,1203,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Ve Wong Corporation' is the correct English name for 味王股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1210,1210,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official company name in English from issuer or exchange to confirm if 'Great Wall Enterprise Co., Ltd.' is the correct English name for 大成長城企業股份有限公司.",Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1213,1213,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Oceanic Beverages Co. Inc.' is the correct English name for 大西洋飲料股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1215,1215,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official company name in English from issuer or exchange to confirm if 'Charoen Pokphand Enterprise Co., Ltd.' is the correct English name for 台灣卜蜂企業股份有限公司.",Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1216,1216,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Uni-President Enterprises Corporation' is the correct English name for 統一企業股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1217,1217,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'A.G.V. Products Inc.' is the correct English name for 愛之味股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1218,1218,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official company name in English from issuer or exchange to confirm if 'Taisun Enterprise Co., Ltd.' is the correct English name for 泰山企業股份有限公司.",Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1219,1219,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Fwusow Industry Co. Ltd.' is the correct English name for 福壽實業股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1220,1220,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Tai Roun Products Co. Ltd.' is the correct English name for 台榮產業股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1225,1225,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official company name in English from issuer or exchange to confirm if 'Formosa Oilseed Processing Co., Ltd.' is the correct English name for 福懋油脂股份有限公司.",Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1227,1227,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Standard Foods Corp.' is the correct English name for 佳格食品股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1229,1229,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official company name in English from issuer or exchange to confirm if 'Lien Hwa Industrial Holdings Co., Ltd.' is the correct English name for 聯華實業控股股份有限公司.",Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1231,1231,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Lian Hwa Foods Corporation' is the correct English name for 聯華食品工業股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1232,1232,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official company name in English from issuer or exchange to confirm if 'Ttet Union Corporation' is the correct English name for 大統益股份有限公司.,Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
TWSE::1233,1233,TWSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official company name in English from issuer or exchange to confirm if 'Ten Ren Tea Co., Ltd.' is the correct English name for 天仁茶業股份有限公司.",Severe name mismatch between local name (Chinese) and Twelve Data name (English). No official evidence provided to confirm equivalence.,No official evidence to confirm that Twelve Data name matches the local listing.
