listing_key,ticker,exchange,review_kind,classification,decision_candidate,safe_action,confidence,evidence_needed,rationale,do_not_apply_reason
HKEX::01833,01833,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., HKEX filing, company announcement) to confirm whether PA GOODDOCTOR is the same as Ping An Healthcare and Technology Company Limited or a different security.",Local name 'PA GOODDOCTOR' vs Twelve Data name 'Ping An Healthcare and Technology Company Limited'; name_score 0.074 indicates severe mismatch. Possible abbreviation; no official evidence provided.,No official evidence to confirm identity.
LSE::0N9V,0N9V,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., LSE corporate action notice, company announcement) to confirm whether Esso Societe Anonyme Francaise SA renamed to North Atlantic Energies or if they are different securities.",Local name 'Esso Societe Anonyme Francaise SA' vs Twelve Data name 'North Atlantic Energies'; name_score 0.075 indicates severe mismatch. Possible rename; no official evidence provided.,No official evidence to confirm rename.
TSE::7686,7686,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., TSE notice, company filing) to confirm whether HitoMile Co.,Ltd. is the same as Kakuyasu Group Co., Ltd. or a different security.","Local name 'HitoMile Co.,Ltd.' vs Twelve Data name 'Kakuyasu Group Co., Ltd.'; name_score 0.091 indicates severe mismatch. No official evidence provided.",No official evidence to confirm identity.
TSE::4594,4594,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., TSE notice, company filing) to confirm whether BrightPath Biotherapeutics Co.,Ltd. is the same as California Municipal Finance Authority or a different security.","Local name 'BrightPath Biotherapeutics Co.,Ltd.' vs Twelve Data name 'California Municipal Finance Authority'; name_score 0.094 indicates severe mismatch. Likely different securities; no official evidence provided.",No official evidence to confirm identity.
HKEX::08250,08250,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., HKEX filing, company announcement) to confirm whether DU DU HLDGS is the same as Silk Road Energy Services Group Limited or a different security.",Local name 'DU DU HLDGS' vs Twelve Data name 'Silk Road Energy Services Group Limited'; name_score 0.095 indicates severe mismatch. No official evidence provided.,No official evidence to confirm identity.
TSE::2334,2334,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., TSE notice, company filing) to confirm whether eole Inc. is the same as Federal National Mortgage Association (FNCL) Floating Rate Note 1995 Series or a different security.",Local name 'eole Inc.' vs Twelve Data name 'Federal National Mortgage Association (FNCL) Floating Rate Note 1995 Series'; name_score 0.104 indicates severe mismatch. Likely different securities; no official evidence provided.,No official evidence to confirm identity.
LSE::TAB,TAB,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., LSE corporate action notice, company announcement) to confirm whether Becket Invest Plc renamed to Miotal PLC or if they are different securities.",Local name 'Becket Invest Plc' vs Twelve Data name 'Miotal PLC'; name_score 0.105 indicates severe mismatch. Possible rename; no official evidence provided.,No official evidence to confirm rename.
TSE::8887,8887,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., TSE notice, company filing) to confirm whether SYLA Holdings Co.,Ltd. is the same as Cumica Corp or a different security.","Local name 'SYLA Holdings Co.,Ltd.' vs Twelve Data name 'Cumica Corp'; name_score 0.105 indicates severe mismatch. No official evidence provided.",No official evidence to confirm identity.
HKEX::01599,01599,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., HKEX filing, company announcement) to confirm whether UCD is the same as Beijing Urban Construction Investment & Development Co., Ltd. or a different security.","Local name 'UCD' vs Twelve Data name 'Beijing Urban Construction Investment & Development Co., Ltd.'; name_score 0.107 indicates severe mismatch. No official evidence provided.",No official evidence to confirm identity.
HKEX::02051,02051,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,"Official evidence (e.g., HKEX filing, company announcement) to confirm whether VALA is the same as 51 Credit Card Inc. or a different security.",Local name 'VALA' vs Twelve Data name '51 Credit Card Inc.'; name_score 0.111 indicates severe mismatch. No official evidence provided.,No official evidence to confirm identity.
LSE::0IL8,0IL8,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,"Official corporate filings or exchange data confirming whether the entity listed under ticker 0IL8 on LSE is FibroGen, Inc. or Kyntra Bio. No evidence provided in row.","Severe name mismatch (Kyntra Bio vs FibroGen, Inc.) with low name score 0.111. No official evidence to determine if it's a rename or different security.",No official evidence to confirm identity.
HKEX::01355,01355,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official HKEX filings or corporate registry documents showing current name for ticker 01355. No evidence provided.,"Severe name mismatch (Biosysen Limited vs Legend Strategy International Holdings Group Co., Ltd.) with low name score 0.115. No official evidence.",No official evidence to confirm identity.
LSE::0QIQ,0QIQ,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official LSE or company filings confirming whether ticker 0QIQ corresponds to Fila SpA or F.I.L.A. - Fabbrica Italiana Lapis ed Affini S.p.A. No evidence provided.,Severe name mismatch with low name score 0.118. Names may refer to same entity (Fila SpA vs full legal name) but no official evidence.,No official evidence to confirm identity.
BSE_IN::LKPFIN,LKPFIN,BSE_IN,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official BSE India filings or corporate registry documents for ticker LKPFIN. No evidence provided.,Severe name mismatch (LKP Finance Ltd vs Gyftr Limited) with low name score 0.125. No official evidence.,No official evidence to confirm identity.
HKEX::01115,01115,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official HKEX filings or corporate registry documents for ticker 01115. No evidence provided.,Severe name mismatch (5100 XIZANG vs Tibet Water Resources Ltd.) with low name score 0.125. No official evidence.,No official evidence to confirm identity.
HKEX::01168,01168,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official HKEX filings or corporate registry documents for ticker 01168. No evidence provided.,Severe name mismatch (Z FIN vs Sinolink Worldwide Holdings Ltd.) with low name score 0.125. No official evidence.,No official evidence to confirm identity.
B3::WIZC3,WIZC3,B3,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official B3 filings or corporate registry documents for ticker WIZC3. No evidence provided.,Severe name mismatch (WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A. vs Wiz Co.) with low name score 0.128. Names may be similar but no official evidence.,No official evidence to confirm identity.
LSE::ALBA,ALBA,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official LSE filings or corporate registry documents for ticker ALBA. No evidence provided.,Severe name mismatch (Alba Mineral Resources vs Arkadian Strategic Metals Plc) with low name score 0.128. No official evidence.,No official evidence to confirm identity.
HKEX::08292,08292,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official HKEX filings or corporate registry documents for ticker 08292. No evidence provided.,Severe name mismatch (VSING vs Worldgate Global Logistics Ltd.) with low name score 0.129. No official evidence.,No official evidence to confirm identity.
LSE::0NQT,0NQT,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official LSE filings or corporate registry documents for ticker 0NQT. No evidence provided.,Severe name mismatch (Television Francaise 1 SA vs TF1 Group) with low name score 0.129. Names may refer to same entity but no official evidence.,No official evidence to confirm identity.
LSE::0NLV,0NLV,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official LSE filings or corporate registry documents for ticker 0NLV. No evidence provided.,Severe name mismatch (VITA 34 AG vs FamiCord AG) with low name score 0.133. No official evidence.,No official evidence to confirm identity.
TSE::1959,1959,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official TSE filings or corporate registry documents for ticker 1959. No evidence provided.,Severe name mismatch (KRAFTIA CORPORATION vs Kyudenko Corporation) with low name score 0.133. No official evidence.,No official evidence to confirm identity.
BSE_IN::SOFTBPO,SOFTBPO,BSE_IN,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official BSE India filings or corporate registry documents for ticker SOFTBPO. No evidence provided.,Severe name mismatch (Softbpo Global Services Ltd vs Idream Film Infrastructure Company Ltd.) with low name score 0.14. No official evidence.,No official evidence to confirm identity.
B3::MFII11,MFII11,B3,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official B3 filings or fund documents for ticker MFII11. No evidence provided.,Severe name mismatch (MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII RESP LIM vs Fiip11b) with low name score 0.143. No official evidence.,No official evidence to confirm identity.
HKEX::01848,01848,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official HKEX filings or corporate registry documents for ticker 01848. No evidence provided.,Severe name mismatch (CALC vs China Aircraft Leasing Group Holdings Ltd.) with low name score 0.146. No official evidence.,No official evidence to confirm identity.
HKEX::01336,01336,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official HKEX filings or corporate registry documents for ticker 01336. No evidence provided.,Severe name mismatch (NCI vs New China Life Insurance Co. Ltd.) with low name score 0.148. No official evidence.,No official evidence to confirm identity.
B3::TCIN11,TCIN11,B3,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official B3 filings or fund documents for ticker TCIN11. No evidence provided.,Severe name mismatch (G5 CIDADE NOVA FDO. INVEST. IMOB. vs FII Tourmalet V EDF CDD NV) with low name score 0.151. No official evidence.,No official evidence to confirm identity.
LSE::0HRB,0HRB,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official LSE filings or corporate registry documents for ticker 0HRB. No evidence provided.,Severe name mismatch (Centrale d'Achat Francaise pour l' Outre Mer vs Cafom S.A.) with low name score 0.152. No official evidence.,No official evidence to confirm identity.
B3::SCPF11,SCPF11,B3,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official B3 filings or fund documents for ticker SCPF11. No evidence provided.,Severe name mismatch (SCP FII RESP LIMITADA vs FI Imobiliário SCP) with low name score 0.154. No official evidence.,No official evidence to confirm identity.
TSE::5858,5858,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official TSE filings or corporate registry documents for ticker 5858. No evidence provided.,"Severe name mismatch (STG CO.,LTD. vs Sunac Services Holdings Ltd.) with low name score 0.154. No official evidence.",No official evidence to confirm identity.
TSE::7603,7603,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 7603 on TSE. No evidence provided in row.,"Severe name mismatch between local name 'Gyet Co.,Ltd.' and Twelve Data name 'Mac House Co., Ltd.' with low name score 0.154. No official evidence to determine if rename or different security.",No official evidence available to confirm correct name or relationship.
HKEX::08635,08635,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 08635 on HKEX. No evidence provided in row.,Severe name mismatch between local name 'ELEPHANT HLDGS' and Twelve Data name 'Novacon Technology Group Ltd.' with low name score 0.158. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
TSE::6364,6364,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 6364 on TSE. No evidence provided in row.,"Severe name mismatch between local name 'AIRMAN CORPORATION' and Twelve Data name 'Hokuetsu Industries Co., Ltd.' with low name score 0.16. No official evidence to determine if rename or different security.",No official evidence available to confirm correct name or relationship.
TSE::3750,3750,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 3750 on TSE. No evidence provided in row.,"Severe name mismatch between local name 'ADR120S,Inc.' and Twelve Data name 'Cytori Cell Research Institute Co., Ltd.' with low name score 0.162. No official evidence to determine if rename or different security.",No official evidence available to confirm correct name or relationship.
BSE_IN::MPDL,MPDL,BSE_IN,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker MPDL on BSE_IN. No evidence provided in row.,Severe name mismatch between local name 'MPDL Ltd' and Twelve Data name 'Macrotech Developers Ltd.' with low name score 0.167. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
HKEX::01116,01116,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 01116 on HKEX. No evidence provided in row.,Severe name mismatch between local name 'HC TECH GP' and Twelve Data name 'Mayer Holdings Ltd.' with low name score 0.167. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
HKEX::01751,01751,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 01751 on HKEX. No evidence provided in row.,Severe name mismatch between local name 'AI ENERGY ENG' and Twelve Data name 'Kingland Group Holdings Ltd.' with low name score 0.167. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
HKEX::08271,08271,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 08271 on HKEX. No evidence provided in row.,Severe name mismatch between local name 'GDC' and Twelve Data name 'Global Digital Creations Holdings Limited' with low name score 0.167. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
LSE::0FI1,0FI1,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 0FI1 on LSE. No evidence provided in row.,Severe name mismatch between local name 'Greek Organisation of Football Prognostics SA' and Twelve Data name 'Allwyn AG' with low name score 0.167. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
LSE::0HN5,0HN5,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 0HN5 on LSE. No evidence provided in row.,"Severe name mismatch between local name 'Former BL Stores, Inc.' and Twelve Data name 'Big Lots Inc.' with low name score 0.167. No official evidence to determine if rename or different security.",No official evidence available to confirm correct name or relationship.
HKEX::06869,06869,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 06869 on HKEX. No evidence provided in row.,Severe name mismatch between local name 'YOFC' and Twelve Data name 'Yangtze Optical Fibre and Cable Joint Stock Ltd.' with low name score 0.17. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
HKEX::08516,08516,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 08516 on HKEX. No evidence provided in row.,Severe name mismatch between local name 'ZY INTL' and Twelve Data name 'Grand Talents Group Holdings Limited' with low name score 0.171. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
HKEX::01523,01523,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 01523 on HKEX. No evidence provided in row.,Severe name mismatch between local name 'PLOVER BAY TECH' and Twelve Data name 'PNC Financial Services Group Inc. 5.75% Subordinated Floating Rate Note' with low name score 0.175. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
HKEX::08158,08158,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 08158 on HKEX. No evidence provided in row.,Severe name mismatch between local name 'CRMI' and Twelve Data name 'China Regenerative Medicine International Ltd.' with low name score 0.178. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
B3::HGPO11,HGPO11,B3,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker HGPO11 on B3. No evidence provided in row.,Severe name mismatch between local name 'PATRIA PRIME OFFICES - FII - RESPONSABILIDADE LTDA' and Twelve Data name 'HedgePort Mutual Fund' with low name score 0.179. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
BSE_IN::RLFL,RLFL,BSE_IN,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker RLFL on BSE_IN. No evidence provided in row.,Severe name mismatch between local name 'Ramchandra Leasing & Finance Ltd' and Twelve Data name 'RLF Ltd.' with low name score 0.182. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
TSE::9432,9432,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 9432 on TSE. No evidence provided in row.,"Severe name mismatch between local name 'NTT,Inc.' and Twelve Data name 'Nippon Telegraph and Telephone Corporation' with low name score 0.182. No official evidence to determine if rename or different security.",No official evidence available to confirm correct name or relationship.
HKEX::01468,01468,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 01468 on HKEX. No evidence provided in row.,Severe name mismatch between local name 'JAKOTA CAPITAL' and Twelve Data name 'Kingkey Financial International Holdings Ltd.' with low name score 0.185. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
HKEX::01398,01398,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 01398 on HKEX. No evidence provided in row.,Severe name mismatch between local name 'ICBC' and Twelve Data name 'Industrial & Commercial Bank of China Ltd.' with low name score 0.186. No official evidence to determine if rename or different security.,No official evidence available to confirm correct name or relationship.
HKEX::01635,01635,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.0,Official issuer name and any historical name changes for ticker 01635 on HKEX. No evidence provided in row.,"Severe name mismatch between local name 'DZUG' and Twelve Data name 'Shanghai Dazhong Public Utilities Group Co., Ltd.' with low name score 0.186. No official evidence to determine if rename or different security.",No official evidence available to confirm correct name or relationship.
HKEX::01401,01401,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,"Official corporate action records (e.g., name change, merger) or independent source confirming which entity is correct for ticker 01401 on HKEX.",Local name 'FUTURE MACH LTD' and twelvedata name 'Sprocomm Intelligence Ltd.' are severely mismatched with low name score 0.188. No official evidence provided to determine if this is a rename or different security.,No official evidence to confirm correct name or relationship between names.
HKEX::08286,08286,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 08286 on HKEX.,"Local name 'CCOE' and twelvedata name 'Shanxi Changcheng Microlight Co., Ltd.' are severely mismatched with low name score 0.188. No official evidence provided.",No official evidence to confirm correct name or relationship.
HKEX::09981,09981,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 09981 on HKEX.,"Local name 'WOER' and twelvedata name 'Shenzhen Woer Heat-Shrinkable Material Co., Ltd.' are severely mismatched with low name score 0.19. No official evidence provided.",No official evidence to confirm correct name or relationship.
HKEX::80737,80737,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 80737 on HKEX.,"Local name 'BAY AREA DEV-R' and twelvedata name 'Shenzhen Investment Holdings Co., Ltd.' are severely mismatched with low name score 0.19. No official evidence provided.",No official evidence to confirm correct name or relationship.
TSE::195A,195A,TSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 195A on TSE.,Local name 'MUSCAT GROUP Inc.' and twelvedata name 'Ricecurry Inc.' are severely mismatched with low name score 0.19. No official evidence provided.,No official evidence to confirm correct name or relationship.
HKEX::01763,01763,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 01763 on HKEX.,Local name 'CIRC' and twelvedata name 'China Isotope & Radiation Corporation' are severely mismatched with low name score 0.194. No official evidence provided.,No official evidence to confirm correct name or relationship.
HKEX::03908,03908,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 03908 on HKEX.,Local name 'CICC' and twelvedata name 'China International Capital Corporation Limited' are severely mismatched with low name score 0.194. No official evidence provided.,No official evidence to confirm correct name or relationship.
HKEX::03997,03997,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 03997 on HKEX.,Local name 'TSO' and twelvedata name 'Telecom Service One Holdings Ltd.' are severely mismatched with low name score 0.194. No official evidence provided.,No official evidence to confirm correct name or relationship.
HKEX::02039,02039,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 02039 on HKEX.,Local name 'CIMC' and twelvedata name 'China International Marine Containers Co. Ltd.' are severely mismatched with low name score 0.195. No official evidence provided.,No official evidence to confirm correct name or relationship.
ASX::EV8,EV8,ASX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker EV8 on ASX.,Local name 'EVERLAST MINERALS LTD.' and twelvedata name 'EV8' are severely mismatched with low name score 0.2. No official evidence provided.,No official evidence to confirm correct name or relationship.
BSE_IN::HIIL,HIIL,BSE_IN,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker HIIL on BSE_IN.,Local name 'Hindusthan Insulators & Industries Ltd' and twelvedata name 'HIIL' are severely mismatched with low name score 0.2. No official evidence provided.,No official evidence to confirm correct name or relationship.
HKEX::01915,01915,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 01915 on HKEX.,Local name 'TAIHE M-FIN' and twelvedata name 'Yangzhou Guangling District Development Co. Ltd.' are severely mismatched with low name score 0.2. No official evidence provided.,No official evidence to confirm correct name or relationship.
HKEX::06682,06682,HKEX,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 06682 on HKEX.,"Local name 'PHANCY' and twelvedata name 'Beijing Fourth Paradigm Technology Co., Ltd.' are severely mismatched with low name score 0.2. No official evidence provided.",No official evidence to confirm correct name or relationship.
LSE::0NEX,0NEX,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 0NEX on LSE.,Local name 'Orpea SA' and twelvedata name 'Emeis SA' are severely mismatched with low name score 0.2. No official evidence provided.,No official evidence to confirm correct name or relationship.
LSE::0QQI,0QQI,LSE,twelvedata_name_mismatch,uncertain,needs_official_evidence,needs_official_evidence,0.2,Official corporate action records or independent source confirming correct entity for ticker 0QQI on LSE.,Local name 'HT5 AG' and twelvedata name 'Centiel AG' are severely mismatched with low name score 0.2. No official evidence provided.,No official evidence to confirm correct name or relationship.
