listing_key,ticker,exchange,mic_code,local_name,twelvedata_name,twelvedata_type,name_score,deepseek_decision_candidate,deepseek_safe_action,deepseek_confidence,provider_queue,validation_status,evidence_required,review_batch
KOSDAQ::067160,067160,KOSDAQ,XKRX,"SOOP Co., Ltd.","AfreecaTV Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
KOSDAQ::200470,200470,KOSDAQ,XKRX,Hisem Co Ltd,Apact Co. Ltd.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
KOSDAQ::306620,306620,KOSDAQ,XKRX,"GIS Co., Ltd.","Neontech Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
KOSDAQ::373200,373200,KOSDAQ,XKRX,HaAINC Korea Co. Ltd.,XPlus Inc.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
KOSDAQ::403850,403850,KOSDAQ,XKRX,The Pinkfong Company,403850,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
SGX::1U8,1U8,SGX,XSES,RichCapital,1U8,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
SGX::51O,51O,SGX,XSES,MSMIntl,51O,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
SGX::8YY,8YY,SGX,XSES,EFH Ltd,Biolidics Ltd.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
SGX::V2Y,V2Y,SGX,XSES,OceanScape Intl,V2Y Corp Ltd.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
SGX::XZB,XZB,SGX,XSES,Skylink,XZB,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
SGX::ZQM,ZQM,SGX,XSES,SoilbuildConstr,ZQM,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TADAWUL::4145,4145,TADAWUL,XSAU,OGC,4145,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TADAWUL::4146,4146,TADAWUL,XSAU,GAS,4146,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TADAWUL::6019,6019,TADAWUL,XSAU,ALMASAR ALSHAMIL,6019,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::1480,1480,TPEX,XTAI,東盟開發實業股份有限公司,"Tung Mung Development Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::3226,3226,TPEX,XTAI,Topower Co Ltd,"LFA Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::4170,4170,TPEX,XTAI,鑫品生醫科技股份有限公司,Vectorite Biomedical Inc.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::4570,4570,TPEX,XTAI,傑生工業股份有限公司,"Jason Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::6913,6913,TPEX,XTAI,鴻呈,"VSO Electronics Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::6938,6938,TPEX,XTAI,藍新資訊股份有限公司,"Neweb Information Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::6973,6973,TPEX,XTAI,永立榮生醫股份有限公司,U-Neuron Biomedical Inc.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::6979,6979,TPEX,XTAI,勝釩科技股份有限公司,"Victory for Technology Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::6980,6980,TPEX,XTAI,鐳洋科技股份有限公司,Rapidtek Technologies Inc.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::6983,6983,TPEX,XTAI,華洋精機股份有限公司,"Hua Yang Precision Machinery Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::6996,6996,TPEX,XTAI,力領科技,Forcelead Technology Corp.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7607,7607,TPEX,XTAI,通用幹細胞股份有限公司,DuoGenic StemCells Corp.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7642,7642,TPEX,XTAI,昶瑞機電,"Champ-Ray Industrial Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7703,7703,TPEX,XTAI,銳澤,"Rayzher Industrial Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7706,7706,TPEX,XTAI,宏碁創達股份有限公司,Acer Synergy Manpower Corp.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7707,7707,TPEX,XTAI,益芯科技股份有限公司,"CMSC, Inc.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7708,7708,TPEX,XTAI,全家餐飲,"Family International Gourmet Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7709,7709,TPEX,XTAI,榮田,"Honor Seiki Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7712,7712,TPEX,XTAI,博盛半導體,Potens Semiconductor Corp.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7714,7714,TPEX,XTAI,創泓科技,Uniforce Technology Corporation,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7715,7715,TPEX,XTAI,裕山,"Yuh Shan Environmental Engineering Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7716,7716,TPEX,XTAI,昱臺國際,ITI International Transportation Inc.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7718,7718,TPEX,XTAI,友鋮,Spec Products Corp.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7726,7726,TPEX,XTAI,暄達醫學科技股份有限公司,"Carilex Medical, Inc.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7734,7734,TPEX,XTAI,印能科技,"AblePrint Technology Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7738,7738,TPEX,XTAI,東聯互動,Eastern Union Interactive Corp.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7743,7743,TPEX,XTAI,金利食安,"Kee Fresh & Safe Foodtech Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7747,7747,TPEX,XTAI,昕奇雲端,GrandTech Cloud Services Inc.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7751,7751,TPEX,XTAI,竑騰,"Horng Terng Automation Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7752,7752,TPEX,XTAI,世紀樺欣風能股份有限公司,"Century Huaxin Wind Energy Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::7754,7754,TPEX,XTAI,安基生技新藥股份有限公司,"AnnJi Pharmaceutical Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TPEX::8098,8098,TPEX,XTAI,慶康科技股份有限公司,"Dura Tek, Inc.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1101,1101,TWSE,XTAI,臺灣水泥股份有限公司,"TCC Group Holdings Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1102,1102,TWSE,XTAI,亞洲水泥股份有限公司,Asia Cement Corporation,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1103,1103,TWSE,XTAI,嘉新水泥股份有限公司,Chia Hsin Cement Corporation,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1104,1104,TWSE,XTAI,環球水泥股份有限公司,Universal Cement Corporation,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1108,1108,TWSE,XTAI,幸福水泥股份有限公司,Lucky Cement Corp.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1109,1109,TWSE,XTAI,信大水泥股份有限公司,"Hsing Ta Cement Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1110,1110,TWSE,XTAI,東南水泥股份有限公司,Southeast Cement Co. Ltd.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1201,1201,TWSE,XTAI,味全食品工業股份有限公司,Wei Chuan Foods Corporation,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1203,1203,TWSE,XTAI,味王股份有限公司,Ve Wong Corporation,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1210,1210,TWSE,XTAI,大成長城企業股份有限公司,"Great Wall Enterprise Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1213,1213,TWSE,XTAI,大西洋飲料股份有限公司,Oceanic Beverages Co. Inc.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1215,1215,TWSE,XTAI,台灣卜蜂企業股份有限公司,"Charoen Pokphand Enterprise Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1216,1216,TWSE,XTAI,統一企業股份有限公司,Uni-President Enterprises Corporation,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1217,1217,TWSE,XTAI,愛之味股份有限公司,A.G.V. Products Inc.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1218,1218,TWSE,XTAI,泰山企業股份有限公司,"Taisun Enterprise Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1219,1219,TWSE,XTAI,福壽實業股份有限公司,Fwusow Industry Co. Ltd.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1220,1220,TWSE,XTAI,台榮產業股份有限公司,Tai Roun Products Co. Ltd.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1225,1225,TWSE,XTAI,福懋油脂股份有限公司,"Formosa Oilseed Processing Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1227,1227,TWSE,XTAI,佳格食品股份有限公司,Standard Foods Corp.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1229,1229,TWSE,XTAI,聯華實業控股股份有限公司,"Lien Hwa Industrial Holdings Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1231,1231,TWSE,XTAI,聯華食品工業股份有限公司,Lian Hwa Foods Corporation,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1232,1232,TWSE,XTAI,大統益股份有限公司,Ttet Union Corporation,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1233,1233,TWSE,XTAI,天仁茶業股份有限公司,"Ten Ren Tea Co., Ltd.",Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1234,1234,TWSE,XTAI,黑松股份有限公司,Hey Song Corp.,Common Stock,0.0,needs_official_evidence,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1235,1235,TWSE,XTAI,興泰實業股份有限公司,"Shin Tai Industry Co., Ltd.",Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1236,1236,TWSE,XTAI,宏亞食品股份有限公司,"Hunya Foods Co., Ltd.",Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1301,1301,TWSE,XTAI,台灣塑膠工業股份有限公司,Formosa Plastics Corp.,Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1303,1303,TWSE,XTAI,南亞塑膠工業股份有限公司,Nan Ya Plastics Corporation,Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1304,1304,TWSE,XTAI,台灣聚合化學品股份有限公司,Usi Corporation,Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1305,1305,TWSE,XTAI,華夏海灣塑膠股份有限公司,China General Plastics Corporation,Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1307,1307,TWSE,XTAI,三芳化學工業股份有限公司,"San Fang Chemical Industry Co., Ltd.",Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1308,1308,TWSE,XTAI,亞洲聚合股份有限公司,Asia Polymer Corporation,Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1309,1309,TWSE,XTAI,台達化學工業股份有限公司,"Taita Chemical Company, Limited",Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1310,1310,TWSE,XTAI,台灣苯乙烯工業股份有限公司,Taiwan Styrene Monomer Corp.,Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
TWSE::1312,1312,TWSE,XTAI,國喬石油化學股份有限公司,Grand Pacific Petrochemical Corp.,Common Stock,0.0,uncertain,needs_official_evidence,0.0,openfigi|fmp,pending_provider_env,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.",later_global_review
